,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,state,time
17022,-32.702,150.109,very low,2.9,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,289.0,90.4,N,New South Wales,2020-01
17023,-34.823,150.338,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,58,6.0NRT,288.2,34.9,N,New South Wales,2020-01
17024,-34.828,150.33,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,68,6.0NRT,287.7,30.7,N,New South Wales,2020-01
17025,-34.833,150.355,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,34,6.0NRT,288.1,22.5,N,New South Wales,2020-01
17026,-35.166,150.563,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,53,6.0NRT,288.3,25.2,N,New South Wales,2020-01
17027,-35.161,150.56,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,9,6.0NRT,287.4,15.9,N,New South Wales,2020-01
17028,-35.221,150.513,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,43,6.0NRT,288.3,17.3,N,New South Wales,2020-01
17029,-35.627,149.872,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,46,6.0NRT,284.1,25.1,N,New South Wales,2020-01
17030,-35.702,149.919,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,76,6.0NRT,286.5,43.5,N,New South Wales,2020-01
17031,-35.255,147.876,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,52,6.0NRT,291.1,36.2,N,New South Wales,2020-01
17032,-35.263,147.911,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,81,6.0NRT,290.1,65.2,N,New South Wales,2020-01
17033,-35.258,147.908,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,49,6.0NRT,290.4,50.3,N,New South Wales,2020-01
17034,-35.274,147.903,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,24,6.0NRT,290.7,38.9,N,New South Wales,2020-01
17035,-35.799,149.994,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,31,6.0NRT,286.7,20.5,N,New South Wales,2020-01
17036,-35.805,150.02,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,36,6.0NRT,287.1,23.3,N,New South Wales,2020-01
17037,-35.83,150.067,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,74,6.0NRT,286.9,35.3,N,New South Wales,2020-01
17038,-35.835,150.093,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,63,6.0NRT,287.3,28.6,N,New South Wales,2020-01
17039,-35.376,147.984,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,290.3,162.9,N,New South Wales,2020-01
17040,-35.385,148.02,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,296.0,719.4,N,New South Wales,2020-01
17041,-35.394,148.058,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,91,6.0NRT,290.2,83.2,N,New South Wales,2020-01
17042,-35.392,147.981,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,292.2,465.3,N,New South Wales,2020-01
17043,-35.4,148.016,moderate,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,301.5,1151.3,N,New South Wales,2020-01
17044,-35.409,148.053,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,97,6.0NRT,291.2,92.8,N,New South Wales,2020-01
17045,-35.407,147.975,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,70,6.0NRT,290.5,76.0,N,New South Wales,2020-01
17046,-35.416,148.012,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,293.8,188.9,N,New South Wales,2020-01
17047,-35.378,148.015,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,84,6.0NRT,290.4,63.2,N,New South Wales,2020-01
17048,-35.384,147.975,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,290.1,257.3,N,New South Wales,2020-01
17049,-35.393,148.01,moderate,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,303.6,1838.6,N,New South Wales,2020-01
17050,-35.402,148.046,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,294.4,268.5,N,New South Wales,2020-01
17051,-35.4,147.97,very low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,29,6.0NRT,289.3,38.6,N,New South Wales,2020-01
17052,-35.409,148.006,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,295.3,278.0,N,New South Wales,2020-01
17053,-35.417,148.042,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,59,6.0NRT,291.2,69.0,N,New South Wales,2020-01
17054,-35.415,147.965,very low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,15,6.0NRT,288.4,27.9,N,New South Wales,2020-01
17055,-35.424,148.002,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,88,6.0NRT,292.0,72.0,N,New South Wales,2020-01
17056,-35.48,148.099,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,79,6.0NRT,290.7,59.0,N,New South Wales,2020-01
17057,-35.487,148.058,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,291.2,172.9,N,New South Wales,2020-01
17058,-35.495,148.094,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,80,6.0NRT,290.0,59.9,N,New South Wales,2020-01
17059,-35.963,149.93,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,7,6.0NRT,287.6,30.0,N,New South Wales,2020-01
17060,-35.969,149.956,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,12,6.0NRT,287.7,33.6,N,New South Wales,2020-01
17061,-35.483,148.055,very low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,289.9,110.9,N,New South Wales,2020-01
17062,-35.492,148.09,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,92,6.0NRT,291.1,82.6,N,New South Wales,2020-01
17063,-35.498,148.05,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,70,6.0NRT,290.8,51.4,N,New South Wales,2020-01
17064,-35.963,149.953,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,26,6.0NRT,287.4,26.0,N,New South Wales,2020-01
17065,-35.97,149.923,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,30,6.0NRT,286.9,30.0,N,New South Wales,2020-01
17066,-35.976,149.949,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,65,6.0NRT,287.5,39.6,N,New South Wales,2020-01
17067,-35.985,149.667,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,8,6.0NRT,284.0,22.1,N,New South Wales,2020-01
17068,-35.988,149.657,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,12,6.0NRT,284.4,23.4,N,New South Wales,2020-01
17069,-36.052,149.746,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,34,6.0NRT,286.1,25.0,N,New South Wales,2020-01
17070,-35.716,148.234,very low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,78,6.0NRT,288.7,56.2,N,New South Wales,2020-01
17071,-35.714,148.229,very low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,30,6.0NRT,288.6,42.9,N,New South Wales,2020-01
17072,-36.183,150.033,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,6,6.0NRT,287.3,24.6,N,New South Wales,2020-01
17073,-35.804,148.269,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,69,6.0NRT,288.2,45.8,N,New South Wales,2020-01
17074,-35.812,148.303,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,62,6.0NRT,287.7,38.8,N,New South Wales,2020-01
17075,-35.784,148.049,very low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,27,6.0NRT,288.4,33.8,N,New South Wales,2020-01
17076,-35.887,148.348,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,2,6.0NRT,287.3,26.2,N,New South Wales,2020-01
17077,-35.92,148.364,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,44,6.0NRT,287.4,49.4,N,New South Wales,2020-01
17078,-35.844,147.655,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,293.2,264.5,N,New South Wales,2020-01
17079,-35.852,147.689,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,293.6,268.3,N,New South Wales,2020-01
17080,-35.859,147.649,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,99,6.0NRT,292.2,104.2,N,New South Wales,2020-01
17081,-35.867,147.683,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,90,6.0NRT,291.9,77.2,N,New South Wales,2020-01
17082,-35.874,147.643,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,64,6.0NRT,291.5,40.7,N,New South Wales,2020-01
17083,-35.882,147.677,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,79,6.0NRT,291.8,60.2,N,New South Wales,2020-01
17084,-35.851,147.644,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,291.3,148.0,N,New South Wales,2020-01
17085,-35.86,147.679,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,295.8,222.4,N,New South Wales,2020-01
17086,-35.866,147.638,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,82,6.0NRT,291.6,61.9,N,New South Wales,2020-01
17087,-35.875,147.672,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,83,6.0NRT,292.7,63.4,N,New South Wales,2020-01
17088,-35.89,147.668,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,62,6.0NRT,291.2,40.6,N,New South Wales,2020-01
17089,-36.439,149.926,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,64,6.0NRT,287.4,34.0,N,New South Wales,2020-01
17090,-36.445,149.951,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,42,6.0NRT,287.0,24.5,N,New South Wales,2020-01
17091,-35.894,147.549,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,49,6.0NRT,290.2,35.3,N,New South Wales,2020-01
17092,-36.452,149.921,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,89,6.0NRT,288.2,63.7,N,New South Wales,2020-01
17093,-35.9,147.507,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,291.9,228.2,N,New South Wales,2020-01
17094,-35.909,147.542,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,294.4,238.4,N,New South Wales,2020-01
17095,-36.458,149.693,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,13,6.0NRT,286.5,18.6,N,New South Wales,2020-01
17096,-36.048,147.845,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,16,6.0NRT,291.2,49.4,N,Victoria,2020-01
17097,-35.91,147.497,very low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,15,6.0NRT,289.9,29.6,N,New South Wales,2020-01
17098,-35.919,147.533,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,55,6.0NRT,292.0,46.3,N,New South Wales,2020-01
17099,-36.036,147.807,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,73,6.0NRT,290.3,50.0,N,Victoria,2020-01
17100,-36.045,147.843,low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,78,6.0NRT,291.3,56.2,N,Victoria,2020-01
17101,-36.571,149.904,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,65,6.0NRT,287.5,70.4,N,New South Wales,2020-01
17102,-36.577,149.929,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,10,6.0NRT,286.7,34.4,N,New South Wales,2020-01
17103,-36.13,147.926,low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,81,6.0NRT,290.4,64.3,N,Victoria,2020-01
17104,-36.092,147.63,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,70,6.0NRT,290.6,47.1,N,Victoria,2020-01
17105,-36.125,147.922,low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,85,6.0NRT,290.5,70.0,N,Victoria,2020-01
17106,-36.085,147.625,low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,63,6.0NRT,290.6,43.2,N,Victoria,2020-01
17107,-36.267,147.711,very low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,74,6.0NRT,287.7,56.0,N,Victoria,2020-01
17108,-36.26,147.705,very low,3.3,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,60,6.0NRT,287.7,43.5,N,Victoria,2020-01
17109,-36.386,147.888,very low,3.2,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,13,6.0NRT,288.2,31.6,N,Victoria,2020-01
17110,-36.59,148.212,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,5,6.0NRT,285.5,32.5,N,New South Wales,2020-01
17111,-36.587,148.203,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,32,6.0NRT,285.8,34.4,N,New South Wales,2020-01
17112,-37.427,149.595,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,54,6.0NRT,287.5,47.6,N,Victoria,2020-01
17113,-37.486,149.758,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,0,6.0NRT,289.3,58.0,N,Victoria,2020-01
17114,-37.356,149.003,very low,2.6,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,7,6.0NRT,284.2,24.7,N,Victoria,2020-01
17115,-37.394,149.166,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,17,6.0NRT,285.9,45.5,N,Victoria,2020-01
17116,-37.495,149.421,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,73,6.0NRT,286.2,45.3,N,Victoria,2020-01
17117,-37.501,149.447,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,29,6.0NRT,286.1,29.5,N,Victoria,2020-01
17118,-37.454,149.174,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,287.4,146.3,N,Victoria,2020-01
17119,-37.508,149.416,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,59,6.0NRT,286.1,35.4,N,Victoria,2020-01
17120,-37.521,149.412,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,39,6.0NRT,286.7,44.3,N,Victoria,2020-01
17121,-36.9,146.705,very low,3.6,1.8,2020-01-01,1970-01-01 00:00:00.000001435,A,15,6.0NRT,287.9,38.5,N,Victoria,2020-01
17122,-36.931,146.829,very low,3.6,1.8,2020-01-01,1970-01-01 00:00:00.000001435,A,19,6.0NRT,287.3,35.4,N,Victoria,2020-01
17123,-37.517,149.327,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,57,6.0NRT,285.5,43.5,N,Victoria,2020-01
17124,-37.447,149.173,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,286.5,97.5,N,Victoria,2020-01
17125,-37.46,149.166,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,52,6.0NRT,286.5,37.7,N,Victoria,2020-01
17126,-37.511,149.324,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,18,6.0NRT,285.4,41.0,N,Victoria,2020-01
17127,-37.524,149.319,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,8,6.0NRT,285.9,43.9,N,Victoria,2020-01
17128,-36.908,146.696,very low,3.6,1.8,2020-01-01,1970-01-01 00:00:00.000001435,A,56,6.0NRT,287.5,45.8,N,Victoria,2020-01
17129,-36.94,146.823,very low,3.6,1.8,2020-01-01,1970-01-01 00:00:00.000001435,A,37,6.0NRT,287.8,46.2,N,Victoria,2020-01
17130,-36.955,146.816,very low,3.6,1.8,2020-01-01,1970-01-01 00:00:00.000001435,A,15,6.0NRT,286.8,37.3,N,Victoria,2020-01
17131,-37.539,149.196,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,20,6.0NRT,285.5,23.1,N,Victoria,2020-01
17132,-37.576,149.359,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,33,6.0NRT,286.7,40.1,N,Victoria,2020-01
17133,-37.541,149.076,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,52,6.0NRT,285.9,24.8,N,Victoria,2020-01
17134,-37.581,149.349,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,17,6.0NRT,286.0,23.7,N,Victoria,2020-01
17135,-37.096,147.008,very low,3.4,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,24,6.0NRT,283.3,40.6,N,Victoria,2020-01
17136,-37.472,148.499,very low,2.7,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,9,6.0NRT,285.7,21.0,N,Victoria,2020-01
17137,-37.573,148.936,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,65,6.0NRT,286.9,72.0,N,Victoria,2020-01
17138,-37.513,148.613,very low,2.7,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,11,6.0NRT,286.1,32.8,N,Victoria,2020-01
17139,-37.586,148.774,very low,2.6,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,49,6.0NRT,285.4,28.6,N,Victoria,2020-01
17140,-37.544,148.531,very low,2.7,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,89,6.0NRT,286.3,58.7,N,Victoria,2020-01
17141,-37.565,148.621,very low,2.7,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,30,6.0NRT,286.7,42.3,N,Victoria,2020-01
17142,-37.606,148.795,very low,2.6,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,79,6.0NRT,285.7,44.9,N,Victoria,2020-01
17143,-37.72,149.293,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,14,6.0NRT,285.6,21.7,N,Victoria,2020-01
17144,-37.733,149.288,very low,2.4,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,21,6.0NRT,284.4,23.3,N,Victoria,2020-01
17145,-37.439,147.892,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,55,6.0NRT,285.0,39.1,N,Victoria,2020-01
17146,-37.447,147.926,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,18,6.0NRT,285.1,30.4,N,Victoria,2020-01
17147,-37.653,148.808,very low,2.6,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,12,6.0NRT,287.0,49.4,N,Victoria,2020-01
17148,-37.718,149.027,very low,2.5,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,37,6.0NRT,286.3,39.8,N,Victoria,2020-01
17149,-37.436,147.885,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,26,6.0NRT,284.3,29.7,N,Victoria,2020-01
17150,-37.445,147.919,very low,3.0,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,55,6.0NRT,285.2,38.9,N,Victoria,2020-01
17151,-37.656,148.8,very low,2.6,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,43,6.0NRT,287.3,48.6,N,Victoria,2020-01
17152,-37.669,148.794,very low,2.6,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,61,6.0NRT,286.2,62.2,N,Victoria,2020-01
17153,-37.656,148.673,very low,2.6,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,11,6.0NRT,287.8,62.0,N,Victoria,2020-01
17154,-37.669,148.668,very low,2.6,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,22,6.0NRT,286.3,53.6,N,Victoria,2020-01
17155,-37.415,147.535,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,48,6.0NRT,283.8,40.7,N,Victoria,2020-01
17156,-37.57,148.183,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,18,6.0NRT,285.5,25.7,N,Victoria,2020-01
17157,-37.669,148.343,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,6,6.0NRT,287.6,57.8,N,Victoria,2020-01
17158,-37.658,148.343,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,59,6.0NRT,287.5,64.0,N,Victoria,2020-01
17159,-37.677,148.101,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,286.4,92.2,N,Victoria,2020-01
17160,-37.583,147.571,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,287.3,151.2,N,Victoria,2020-01
17161,-37.676,148.093,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,285.7,93.3,N,Victoria,2020-01
17162,-37.579,147.565,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,286.4,120.5,N,Victoria,2020-01
17163,-37.741,148.236,very low,2.8,1.6,2020-01-01,1970-01-01 00:00:00.000001435,A,40,6.0NRT,286.1,37.7,N,Victoria,2020-01
17164,-37.593,147.558,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,89,6.0NRT,286.8,100.1,N,Victoria,2020-01
17165,-37.615,147.585,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,31,6.0NRT,287.1,61.5,N,Victoria,2020-01
17166,-37.63,147.578,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,289.3,206.0,N,Victoria,2020-01
17167,-37.644,147.572,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,88,6.0NRT,287.3,131.0,N,Victoria,2020-01
17168,-37.652,147.606,very low,3.0,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,52,6.0NRT,288.0,88.2,N,Victoria,2020-01
17169,-37.667,147.599,very low,3.0,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,55,6.0NRT,286.0,44.9,N,Victoria,2020-01
17170,-37.629,147.574,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,79,6.0NRT,288.9,142.4,N,Victoria,2020-01
17171,-37.643,147.567,very low,3.1,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,72,6.0NRT,286.6,104.3,N,Victoria,2020-01
17172,-37.651,147.601,very low,3.0,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,76,6.0NRT,288.5,105.4,N,Victoria,2020-01
17173,-37.666,147.595,very low,3.0,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,78,6.0NRT,286.2,56.6,N,Victoria,2020-01
17174,-37.674,147.627,very low,3.0,1.7,2020-01-01,1970-01-01 00:00:00.000001435,A,23,6.0NRT,285.9,29.2,N,Victoria,2020-01
17175,-41.577,147.962,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,41,6.0NRT,280.2,56.7,N,Tasmania,2020-01
17176,-41.566,147.854,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,42,6.0NRT,283.2,32.7,N,Tasmania,2020-01
17177,-41.579,147.847,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,93,6.0NRT,285.0,55.9,N,Tasmania,2020-01
17178,-41.597,147.866,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,95,6.0NRT,285.5,56.4,N,Tasmania,2020-01
17179,-41.653,148.052,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,29,6.0NRT,274.6,25.6,N,Tasmania,2020-01
17180,-41.659,148.079,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,11,6.0NRT,273.4,21.9,N,Tasmania,2020-01
17181,-41.572,147.843,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,19,6.0NRT,283.7,35.5,N,Tasmania,2020-01
17182,-41.591,147.862,very low,2.3,1.5,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,286.8,88.1,N,Tasmania,2020-01
17183,-41.661,148.041,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,59,6.0NRT,275.8,57.0,N,Tasmania,2020-01
17184,-41.667,148.068,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,100,6.0NRT,275.8,98.4,N,Tasmania,2020-01
17185,-41.673,148.035,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,89,6.0NRT,274.4,70.6,N,Tasmania,2020-01
17186,-41.679,148.063,very low,2.2,1.4,2020-01-01,1970-01-01 00:00:00.000001435,A,40,6.0NRT,272.3,47.4,N,Tasmania,2020-01
17190,-17.041,144.616,very low,1.9,1.3,2020-01-01,1970-01-01 00:00:00.000001605,A,26,6.0NRT,284.4,8.0,N,Queensland,2020-01
17192,-17.397,145.222,very low,2.1,1.4,2020-01-01,1970-01-01 00:00:00.000001605,A,41,6.0NRT,286.8,17.0,N,Queensland,2020-01
17193,-17.411,145.233,very low,2.1,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,55,6.0NRT,287.8,18.5,N,Queensland,2020-01
17195,-18.049,144.779,low,2.0,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,100,6.0NRT,292.8,61.5,N,Queensland,2020-01
17196,-18.051,144.798,low,2.0,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,50,6.0NRT,291.7,14.3,N,Queensland,2020-01
17197,-18.061,144.777,low,2.0,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,90,6.0NRT,292.3,37.3,N,Queensland,2020-01
17198,-18.179,142.983,very low,1.5,1.2,2020-01-01,1970-01-01 00:00:00.000001610,A,19,6.0NRT,280.8,7.3,N,Queensland,2020-01
17199,-19.631,144.541,low,2.0,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,66,6.0NRT,291.0,26.2,N,Queensland,2020-01
17200,-19.633,144.536,low,2.0,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,70,6.0NRT,290.7,19.8,N,Queensland,2020-01
17201,-19.635,144.556,low,2.1,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,65,6.0NRT,292.0,21.6,N,Queensland,2020-01
17202,-19.164,139.568,low,1.0,1.0,2020-01-01,1970-01-01 00:00:00.000001610,A,100,6.0NRT,291.1,57.1,N,Queensland,2020-01
17203,-19.165,139.578,low,1.0,1.0,2020-01-01,1970-01-01 00:00:00.000001610,A,100,6.0NRT,290.4,66.6,N,Queensland,2020-01
17204,-19.819,144.579,low,2.1,1.4,2020-01-01,1970-01-01 00:00:00.000001610,A,14,6.0NRT,290.3,11.7,N,Queensland,2020-01
