,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,radiative_power,daynight,state
2521,1349,20788,20788,-35.78,148.296,very low,1.0,1.0,2020-01-02,1515,A,68,6.0NRT,289.7,20.1,N,New South Wales
2522,3955,21566,21566,-37.671,148.738,low,1.0,1.0,2020-01-02,1520,A,100,6.0NRT,291.9,60.0,N,Victoria
2523,3075,14490,14490,-32.708,150.314,moderate,1.5,1.2,2020-01-01,330,A,67,6.0NRT,309.5,23.1,D,New South Wales
2524,4943,17528,17528,-36.346,149.575,low,1.0,1.0,2020-01-02,0,T,61,6.0NRT,293.3,12.8,D,New South Wales
2525,2635,4545,4545,-24.863,147.801,very high,1.1,1.1,2019-12-30,345,A,84,6.0NRT,322.7,31.1,D,Queensland
2526,4698,34011,34011,-25.427,149.193,low,1.2,1.1,2020-01-05,1235,T,100,6.0NRT,299.2,23.2,N,Queensland
2527,4696,19402,19402,-32.846,124.121,very high,1.3,1.1,2020-01-02,555,A,97,6.0NRT,320.1,85.3,D,Western Australia
2528,2433,5982,5982,-37.465,148.267,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,313.1,0.0,N,Victoria
2529,2600,33793,33793,-35.945,137.1,low,1.0,1.0,2020-01-05,445,A,84,6.0NRT,299.7,24.7,D,South Australia
2530,2622,32654,32654,-37.332,149.878,very low,1.0,1.0,2020-01-04,1505,A,98,6.0NRT,285.5,0.0,N,New South Wales
2531,3235,29254,29254,-35.263,147.93,very high,1.0,1.0,2020-01-04,405,A,100,6.0NRT,327.9,135.3,D,New South Wales
2532,2988,21348,21348,-37.371,148.233,very low,1.0,1.0,2020-01-02,1520,A,37,6.0NRT,288.6,13.0,N,Victoria
2533,3630,4522,4522,-29.28,152.106,moderate,1.0,1.0,2019-12-30,345,A,93,6.0NRT,305.3,53.9,D,New South Wales
2534,4740,14727,14727,-32.389,121.555,high,2.8,1.6,2020-01-01,510,A,46,6.0NRT,312.2,52.2,D,Western Australia
2535,1047,4854,4854,-29.111,131.353,high,1.5,1.2,2019-12-30,525,A,78,6.0NRT,317.6,22.9,D,South Australia
2536,2219,20943,20943,-36.345,149.944,very low,1.1,1.0,2020-01-02,1515,A,48,6.0NRT,289.7,14.7,N,New South Wales
2537,4548,9925,9925,-37.446,148.667,low,1.7,1.3,2019-12-30,1445,A,100,6.0NRT,294.2,0.0,N,Victoria
2538,396,6508,6508,-37.215,148.431,low,1.1,1.0,2019-12-30,1310,T,87,6.0NRT,296.6,7.5,N,Victoria
2539,842,5501,5501,-37.625,148.181,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,322.4,0.0,N,Victoria
2540,1949,5139,5139,-24.679,128.237,very high,1.2,1.1,2019-12-30,525,A,100,6.0NRT,321.5,81.3,D,Western Australia
2541,2760,27856,27856,-36.109,149.449,moderate,1.0,1.0,2020-01-04,400,A,20,6.0NRT,304.6,9.0,D,New South Wales
2542,1766,21991,21991,-35.753,136.693,high,1.2,1.1,2020-01-03,40,T,53,6.0NRT,312.8,19.2,D,South Australia
2543,2903,5081,5081,-27.869,128.468,high,1.1,1.0,2019-12-30,525,A,66,6.0NRT,314.9,17.5,D,Western Australia
2544,2914,33219,33219,-37.444,149.41,very low,1.0,1.0,2020-01-04,1505,A,55,6.0NRT,288.9,11.2,N,Victoria
2545,724,7679,7679,-35.931,147.622,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,303.7,44.8,N,New South Wales
2546,3243,19325,19325,-32.879,124.174,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,326.2,203.9,D,Western Australia
2547,2888,30840,30840,-35.827,147.573,low,1.8,1.3,2020-01-04,1325,T,100,6.0NRT,292.1,181.3,N,New South Wales
2548,366,25885,25885,-37.587,148.703,moderate,1.4,1.2,2020-01-03,2345,T,93,6.0NRT,309.0,75.3,D,Victoria
2549,455,30296,30296,-37.391,148.932,very low,2.0,1.4,2020-01-04,1325,T,68,6.0NRT,286.3,39.7,N,Victoria
2550,957,12354,12354,-32.218,151.366,low,2.1,1.4,2019-12-31,1215,T,100,6.0NRT,297.7,103.1,N,New South Wales
2551,3891,13859,13859,-22.457,117.722,high,1.1,1.0,2020-01-01,230,T,67,6.0NRT,311.6,14.2,D,Western Australia
2552,1669,4377,4377,-31.62,152.144,high,1.0,1.0,2019-12-30,345,A,31,6.0NRT,310.3,14.0,D,New South Wales
2553,1025,21274,21274,-37.1,147.008,very low,1.0,1.0,2020-01-02,1520,A,29,6.0NRT,286.6,10.6,N,Victoria
2554,1260,32318,32318,-37.224,149.957,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,283.1,0.0,N,New South Wales
2555,1524,13979,13979,-32.644,150.797,moderate,1.4,1.2,2020-01-01,335,A,56,6.0NRT,307.0,31.6,D,New South Wales
2556,4454,28462,28462,-35.721,149.884,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,340.8,407.5,D,New South Wales
2557,1987,8654,8654,-31.797,151.823,low,1.5,1.2,2019-12-30,1445,A,79,6.0NRT,296.0,18.2,N,New South Wales
2558,970,34348,987,-16.389,137.66,high,1.3,1.1,2019-12-29,445,A,0,6.0NRT,311.3,32.0,D,Northern Territory
2559,1495,24609,24609,-36.494,147.715,low,3.3,1.7,2020-01-03,1600,A,83,6.0NRT,294.0,62.8,N,Victoria
2560,1184,19644,19644,-32.399,123.624,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,331.0,993.5,D,Western Australia
2561,3275,32824,32824,-37.285,149.168,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,290.2,40.4,N,Victoria
2562,2607,14913,14913,-28.009,131.56,very high,1.1,1.0,2020-01-01,510,A,80,6.0NRT,328.4,11.4,D,South Australia
2563,1049,15069,15069,-37.679,149.027,low,1.0,1.0,2020-01-01,1255,T,9,6.0NRT,290.1,17.6,N,Victoria
2564,2477,30066,30066,-37.426,149.822,very low,2.2,1.4,2020-01-04,1325,T,97,6.0NRT,272.9,90.9,N,New South Wales
2565,3602,6145,6145,-37.343,148.659,very low,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,289.9,0.0,N,Victoria
2566,3425,33282,33282,-37.543,149.229,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,287.8,26.3,N,Victoria
2567,3821,444,444,-27.914,128.497,very high,1.8,1.3,2019-12-29,200,T,100,6.0NRT,320.5,992.6,D,Western Australia
2568,3600,7676,7676,-35.951,147.554,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,301.8,51.6,N,New South Wales
2569,2322,20401,20401,-36.918,146.809,very low,2.3,1.5,2020-01-02,1340,T,52,6.0NRT,289.5,33.9,N,Victoria
2570,1828,25413,25413,-36.639,147.918,moderate,1.7,1.3,2020-01-03,2345,T,24,6.0NRT,301.0,33.0,D,Victoria
2571,3354,10368,10368,-32.615,150.755,high,1.1,1.0,2019-12-31,10,T,76,6.0NRT,311.6,23.4,D,New South Wales
2572,733,28086,28086,-35.961,149.518,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,315.0,122.1,D,New South Wales
2573,4953,31062,31062,-30.023,151.285,low,1.0,1.0,2020-01-04,1505,A,68,6.0NRT,294.8,6.9,N,New South Wales
2574,2068,19885,19885,-31.867,121.515,very high,1.1,1.0,2020-01-02,555,A,94,6.0NRT,321.0,45.8,D,Western Australia
2575,2896,6851,6851,-36.63,149.628,low,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,298.3,43.8,N,New South Wales
2576,1480,32541,32541,-37.283,149.865,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,298.3,0.0,N,New South Wales
2577,1397,31671,31671,-34.672,150.339,low,1.0,1.0,2020-01-04,1505,A,91,6.0NRT,294.7,63.9,N,New South Wales
2578,4808,26189,26189,-37.401,149.499,low,1.0,1.0,2020-01-04,400,A,100,6.0NRT,296.5,436.1,D,Victoria
2579,640,1121,1121,-34.361,118.08,moderate,1.3,1.1,2019-12-29,620,A,70,6.0NRT,309.9,55.2,D,Western Australia
2580,870,5586,5586,-37.574,148.32,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,323.6,0.0,N,Victoria
2581,2039,7772,7772,-35.56,147.991,very low,1.1,1.1,2019-12-30,1310,T,66,6.0NRT,284.1,24.3,N,New South Wales
2582,153,19454,19454,-33.149,122.218,moderate,1.1,1.0,2020-01-02,555,A,85,6.0NRT,308.9,40.9,D,Western Australia
2583,3536,9886,9886,-37.404,148.579,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,302.1,0.0,N,Victoria
2584,2761,16896,16896,-31.888,121.644,low,1.0,1.0,2020-01-01,1435,T,36,6.0NRT,298.8,9.5,N,Western Australia
2585,4458,6967,6967,-36.359,149.589,low,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,296.2,31.7,N,New South Wales
2586,2384,5854,5854,-37.52,148.199,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,305.0,0.0,N,Victoria
2587,3087,15769,15769,-36.554,149.855,very low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,289.5,52.7,N,New South Wales
2588,2437,2365,2365,-28.841,128.772,moderate,1.0,1.0,2019-12-29,1405,T,100,6.0NRT,302.1,13.6,N,Western Australia
2589,2584,306,306,-24.697,127.317,high,1.4,1.2,2019-12-29,200,T,100,6.0NRT,315.2,190.0,D,Western Australia
2590,978,12938,12938,-35.638,149.889,very low,1.5,1.2,2019-12-31,1530,A,100,6.0NRT,287.5,39.3,N,New South Wales
2591,115,8406,8406,-24.65,146.8,low,1.4,1.2,2019-12-30,1310,T,77,6.0NRT,296.0,12.5,N,Queensland
2592,4416,20828,20828,-36.077,149.991,very low,1.1,1.0,2020-01-02,1515,A,61,6.0NRT,289.2,13.1,N,New South Wales
2593,2664,17628,17628,-37.277,147.981,low,1.1,1.1,2020-01-02,0,T,44,6.0NRT,292.3,14.7,D,Victoria
2594,2269,33122,33122,-37.367,149.164,very low,1.0,1.0,2020-01-04,1505,A,88,6.0NRT,289.2,35.0,N,Victoria
2595,72,18011,18011,-35.767,136.772,moderate,3.1,1.7,2020-01-02,140,T,90,6.0NRT,300.7,191.8,D,South Australia
2596,3809,22386,22386,-36.078,136.727,very low,1.1,1.0,2020-01-03,500,A,66,6.0NRT,287.4,47.3,D,South Australia
2597,3475,5601,5601,-37.607,148.114,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,301.0,0.0,N,Victoria
2598,4117,9576,9576,-36.512,149.55,moderate,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,309.6,515.9,N,New South Wales
2599,4479,11480,11480,-36.361,147.837,moderate,1.5,1.2,2019-12-31,425,A,83,6.0NRT,301.2,66.0,D,Victoria
2600,2048,11265,11265,-28.935,128.761,high,1.3,1.1,2019-12-31,150,T,94,6.0NRT,313.7,63.1,D,Western Australia
2601,4418,22196,22196,-35.989,149.496,moderate,3.0,1.6,2020-01-03,320,A,56,6.0NRT,301.1,96.6,D,New South Wales
2602,1874,434,434,-27.726,128.14,very high,1.7,1.3,2019-12-29,200,T,100,6.0NRT,324.6,325.5,D,Western Australia
2603,1660,24870,24870,-32.65,150.847,moderate,1.4,1.2,2020-01-03,2345,T,94,6.0NRT,309.7,78.7,D,New South Wales
2604,1132,25187,25187,-35.967,149.548,moderate,1.4,1.2,2020-01-03,2345,T,55,6.0NRT,307.6,16.9,D,New South Wales
2605,1821,25352,25352,-36.44,149.647,moderate,1.3,1.1,2020-01-03,2345,T,77,6.0NRT,305.4,29.1,D,New South Wales
2606,773,8210,8210,-32.615,150.679,low,1.7,1.3,2019-12-30,1310,T,54,6.0NRT,297.4,12.9,N,New South Wales
2607,1848,31182,31182,-31.525,151.271,low,1.0,1.0,2020-01-04,1505,A,98,6.0NRT,298.0,14.1,N,New South Wales
2608,1720,34064,34064,-19.77,143.694,low,2.3,1.5,2020-01-05,1235,T,12,6.0NRT,294.5,16.9,N,Queensland
2609,3823,21184,21184,-37.045,147.201,very low,1.0,1.0,2020-01-02,1520,A,100,6.0NRT,286.6,25.3,N,Victoria
2610,4651,30702,30702,-36.41,147.859,very low,1.8,1.3,2020-01-04,1325,T,36,6.0NRT,289.4,34.8,N,Victoria
2611,2849,12666,12666,-28.116,129.701,low,1.2,1.1,2019-12-31,1355,T,68,6.0NRT,293.7,8.6,N,South Australia
2612,2977,32839,32839,-37.342,149.526,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,293.5,64.3,N,Victoria
2613,4025,26645,26645,-37.182,147.007,very high,1.1,1.0,2020-01-04,400,A,100,6.0NRT,337.1,1019.3,D,Victoria
2614,4661,22285,22285,-34.307,150.316,moderate,2.5,1.5,2020-01-03,320,A,81,6.0NRT,303.0,105.4,D,New South Wales
2615,1972,24087,24087,-34.307,150.25,low,1.0,1.0,2020-01-03,1245,T,100,6.0NRT,294.7,23.8,N,New South Wales
2616,2773,10207,10207,-24.436,147.688,high,1.3,1.1,2019-12-31,10,T,62,6.0NRT,312.2,15.1,D,Queensland
2617,264,5033,5033,-27.804,131.899,high,1.7,1.3,2019-12-30,525,A,88,6.0NRT,316.3,53.1,D,South Australia
2618,3471,15857,15857,-36.611,147.925,very low,1.0,1.0,2020-01-01,1255,T,34,6.0NRT,285.2,7.0,N,Victoria
2619,3711,16198,16198,-35.736,148.273,very low,1.0,1.0,2020-01-01,1255,T,55,6.0NRT,285.6,15.7,N,New South Wales
2620,557,32781,32781,-37.322,149.519,very low,1.0,1.0,2020-01-04,1505,A,96,6.0NRT,287.3,17.5,N,New South Wales
2621,2063,13303,13303,-37.361,147.7,very low,1.2,1.1,2019-12-31,1530,A,90,6.0NRT,284.0,21.9,N,Victoria
2622,2188,17444,17444,-36.016,149.82,low,1.0,1.0,2020-01-02,0,T,97,6.0NRT,296.1,73.9,D,New South Wales
2623,2318,2039,2039,-32.428,123.466,low,2.1,1.4,2019-12-29,1405,T,100,6.0NRT,294.8,95.2,N,Western Australia
2624,2679,678,678,-31.401,151.807,moderate,3.8,1.8,2019-12-29,300,A,92,6.0NRT,304.4,278.4,D,New South Wales
2625,2062,6315,6315,-37.313,148.579,low,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,292.4,31.5,N,Victoria
2626,3158,6744,6744,-37.141,148.138,low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,293.8,598.8,N,Victoria
2627,3167,16267,16267,-35.14,150.566,low,1.1,1.0,2020-01-01,1255,T,100,6.0NRT,290.4,22.2,N,New South Wales
2628,2137,7091,7091,-36.241,149.671,very high,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,345.3,1688.2,N,New South Wales
2629,4621,2404,2404,-28.771,128.538,moderate,1.0,1.0,2019-12-29,1405,T,100,6.0NRT,304.0,23.3,N,Western Australia
2630,1130,10608,10608,-34.25,150.282,high,1.1,1.0,2019-12-31,10,T,80,6.0NRT,313.0,18.9,D,New South Wales
2631,3410,31687,31687,-34.692,150.346,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,293.9,84.9,N,New South Wales
2632,3418,672,672,-31.494,151.352,moderate,4.1,1.9,2019-12-29,300,A,88,6.0NRT,302.8,230.7,D,New South Wales
2633,2043,14740,14740,-31.99,121.493,high,2.8,1.6,2020-01-01,510,A,84,6.0NRT,316.9,123.5,D,Western Australia
2634,4268,21053,21053,-36.443,147.792,low,1.0,1.0,2020-01-02,1515,A,95,6.0NRT,290.2,16.8,N,Victoria
2635,3592,16559,16559,-19.633,144.535,low,1.0,1.0,2020-01-01,1300,T,97,6.0NRT,291.5,13.6,N,Queensland
2636,1053,23431,23431,-37.089,147.319,low,1.4,1.2,2020-01-03,1245,T,100,6.0NRT,294.8,116.5,N,Victoria
2637,4710,14274,14274,-35.985,148.332,low,2.2,1.4,2020-01-01,330,A,100,6.0NRT,298.4,295.6,D,New South Wales
2638,2597,14775,14775,-31.64,119.731,high,3.6,1.8,2020-01-01,510,A,76,6.0NRT,314.6,129.1,D,Western Australia
2639,2320,25196,25196,-35.824,148.746,moderate,1.5,1.2,2020-01-03,2345,T,100,6.0NRT,309.5,175.8,D,New South Wales
2640,2231,29896,29896,-31.027,123.634,high,1.0,1.0,2020-01-04,545,A,94,6.0NRT,312.5,234.4,D,Western Australia
2641,3315,16244,16244,-35.588,148.149,low,1.0,1.0,2020-01-01,1255,T,77,6.0NRT,291.6,26.0,N,New South Wales
2642,1549,20078,20078,-30.877,123.495,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,325.0,499.1,D,Western Australia
2643,2300,31276,31276,-32.554,150.594,low,1.0,1.0,2020-01-04,1505,A,81,6.0NRT,299.7,6.6,N,New South Wales
2644,2167,34699,18231,-16.665,137.93,moderate,1.2,1.1,2020-01-02,420,A,78,6.0NRT,308.1,20.9,D,Northern Territory
2645,4804,1267,1267,-32.653,121.115,very high,2.1,1.4,2019-12-29,620,A,99,6.0NRT,326.5,147.9,D,Western Australia
2646,549,11649,11649,-35.756,141.341,very high,1.0,1.0,2019-12-31,425,A,100,6.0NRT,323.8,292.5,D,Victoria
2647,4008,28407,28407,-35.913,148.724,moderate,1.0,1.0,2020-01-04,400,A,71,6.0NRT,302.7,24.3,D,New South Wales
2648,3046,28015,28015,-36.001,149.499,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,308.0,97.2,D,New South Wales
2649,4658,1817,1817,-32.561,150.275,low,1.5,1.2,2019-12-29,1225,T,96,6.0NRT,299.3,23.4,N,New South Wales
2650,1429,34037,34037,-21.598,148.69,low,1.2,1.1,2020-01-05,1235,T,18,6.0NRT,293.6,5.6,N,Queensland
2651,4352,28708,28708,-35.643,149.859,very high,1.0,1.0,2020-01-04,400,A,78,6.0NRT,320.1,114.6,D,New South Wales
2652,293,6304,6304,-37.397,148.116,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,300.6,28.7,N,Victoria
2653,1061,23802,23802,-35.872,150.125,low,1.0,1.0,2020-01-03,1245,T,81,6.0NRT,293.8,9.8,N,New South Wales
2654,4531,9442,9442,-36.352,149.675,very high,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,329.3,637.5,N,New South Wales
2655,4405,32379,32379,-37.168,149.414,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,289.6,0.0,N,New South Wales
2656,944,2778,2778,-37.46,147.907,moderate,1.8,1.3,2019-12-29,1540,A,100,6.0NRT,300.7,258.3,N,Victoria
2657,2742,31040,31040,-29.092,150.818,low,1.1,1.0,2020-01-04,1505,A,84,6.0NRT,297.5,9.6,N,New South Wales
2658,4606,5055,5055,-27.702,129.914,high,1.3,1.1,2019-12-30,525,A,92,6.0NRT,319.5,42.7,D,South Australia
2659,1819,7669,7669,-35.938,147.637,low,1.1,1.0,2019-12-30,1310,T,99,6.0NRT,299.5,14.1,N,New South Wales
2660,2192,13554,13554,-41.569,147.852,very low,1.3,1.1,2019-12-31,1530,A,88,6.0NRT,283.1,38.0,N,Tasmania
2661,4672,24477,24477,-12.867,142.504,very low,1.4,1.2,2020-01-03,1250,T,46,6.0NRT,275.5,8.0,N,Queensland
2662,1387,7647,7647,-35.964,147.594,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,305.4,63.7,N,New South Wales
2663,2856,17837,17837,-31.11,132.714,very high,1.5,1.2,2020-01-02,135,T,100,6.0NRT,329.0,268.1,D,South Australia
2664,4342,23255,23255,-37.41,148.9,low,1.2,1.1,2020-01-03,1245,T,52,6.0NRT,290.4,7.5,N,Victoria
2665,4851,13041,13041,-35.858,148.29,very low,1.2,1.1,2019-12-31,1530,A,75,6.0NRT,289.1,24.4,N,New South Wales
2666,4565,28308,28308,-36.109,147.586,very high,1.0,1.0,2020-01-04,400,A,94,6.0NRT,333.3,556.5,D,Victoria
2667,473,16403,16403,-32.68,150.21,low,1.1,1.1,2020-01-01,1255,T,77,6.0NRT,292.0,10.8,N,New South Wales
2668,3307,9577,9577,-36.516,149.568,moderate,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,301.8,76.6,N,New South Wales
2669,3988,25042,25042,-35.052,150.511,high,1.3,1.1,2020-01-03,2345,T,89,6.0NRT,311.7,53.2,D,New South Wales
2670,988,17030,17030,-35.702,149.919,very low,2.5,1.5,2020-01-01,1435,A,76,6.0NRT,286.5,43.5,N,New South Wales
2671,1100,3934,3934,-35.901,147.586,high,1.6,1.2,2019-12-30,345,A,100,6.0NRT,314.5,588.8,D,New South Wales
2672,3792,2928,2928,-37.75,149.32,low,2.2,1.4,2019-12-29,1540,A,100,6.0NRT,298.1,215.7,N,Victoria
2673,1363,26735,26735,-36.964,148.25,moderate,1.0,1.0,2020-01-04,400,A,85,6.0NRT,306.2,30.6,D,Victoria
2674,889,25471,25471,-37.266,149.292,moderate,1.4,1.2,2020-01-03,2345,T,58,6.0NRT,303.9,10.5,D,Victoria
2675,2657,12245,12245,-36.198,147.684,very low,3.9,1.8,2019-12-31,1215,T,55,6.0NRT,289.1,53.7,N,Victoria
2676,530,26288,26288,-37.19,148.398,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,307.5,256.2,D,Victoria
2677,1279,30655,30655,-36.842,146.725,very low,1.5,1.2,2020-01-04,1325,T,73,6.0NRT,274.0,17.5,N,Victoria
2678,2294,22477,22477,-35.973,136.775,very high,1.1,1.0,2020-01-03,500,A,100,6.0NRT,322.7,0.0,D,South Australia
2679,4669,1575,1575,-35.351,147.869,low,2.4,1.5,2019-12-29,1225,T,78,6.0NRT,293.2,32.4,N,New South Wales
2680,2274,1751,1751,-32.702,150.116,low,1.6,1.2,2019-12-29,1225,T,100,6.0NRT,297.9,46.2,N,New South Wales
2681,1895,4819,4819,-30.879,132.754,moderate,1.6,1.3,2019-12-30,525,A,88,6.0NRT,307.9,73.4,D,South Australia
2682,1523,22635,22635,-35.892,136.637,high,1.1,1.0,2020-01-03,500,A,42,6.0NRT,314.6,22.5,D,South Australia
2683,1684,26302,26302,-37.158,148.427,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,308.6,1433.8,D,Victoria
2684,2033,5276,5276,-37.535,149.463,very low,1.2,1.1,2019-12-30,1310,T,39,6.0NRT,273.7,16.2,N,Victoria
2685,2945,12565,12565,-37.456,147.878,very low,4.0,1.9,2019-12-31,1350,T,73,6.0NRT,283.5,79.9,N,Victoria
2686,917,1286,1286,-32.374,121.553,high,2.3,1.5,2019-12-29,620,A,99,6.0NRT,316.4,225.0,D,Western Australia
2687,1937,31373,31373,-32.664,150.891,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,297.3,14.1,N,New South Wales
2688,1548,20652,20652,-26.513,150.677,low,1.0,1.0,2020-01-02,1515,A,78,6.0NRT,295.9,15.7,N,Queensland
2689,1292,5213,5213,-37.712,149.574,very low,1.2,1.1,2019-12-30,1310,T,100,6.0NRT,274.4,0.0,N,Victoria
2690,3743,16218,16218,-35.681,148.204,low,1.0,1.0,2020-01-01,1255,T,81,6.0NRT,294.5,29.9,N,New South Wales
2691,3042,20553,20553,-28.249,129.79,very low,1.8,1.3,2020-01-02,1340,T,75,6.0NRT,279.6,33.2,N,South Australia
2692,3240,16579,16579,-18.523,143.803,low,1.0,1.0,2020-01-01,1300,T,86,6.0NRT,296.4,9.1,N,Queensland
2693,3449,12433,12433,-31.415,152.062,low,1.8,1.3,2019-12-31,1215,T,7,6.0NRT,294.4,10.5,N,New South Wales
2694,3128,439,439,-27.89,128.5,very high,1.8,1.3,2019-12-29,200,T,98,6.0NRT,320.4,124.6,D,Western Australia
2695,4847,1455,1455,-30.808,123.418,very high,3.3,1.7,2019-12-29,620,A,97,6.0NRT,322.0,293.0,D,Western Australia
2696,2051,3683,3683,-37.412,148.021,moderate,1.6,1.2,2019-12-30,345,A,81,6.0NRT,309.7,65.3,D,Victoria
2697,3839,27409,27409,-36.332,149.931,moderate,1.0,1.0,2020-01-04,400,A,80,6.0NRT,303.5,21.9,D,New South Wales
2698,929,8046,8046,-34.243,150.372,low,1.5,1.2,2019-12-30,1310,T,34,6.0NRT,296.4,10.8,N,New South Wales
2699,2346,10598,10598,-34.252,150.365,high,1.1,1.0,2019-12-31,10,T,84,6.0NRT,315.3,21.1,D,New South Wales
2700,1221,31562,31562,-34.301,150.148,low,1.0,1.0,2020-01-04,1505,A,61,6.0NRT,293.2,13.0,N,New South Wales
2701,4967,31814,31814,-34.824,150.13,very low,1.0,1.0,2020-01-04,1505,A,36,6.0NRT,288.9,13.5,N,New South Wales
2702,2681,28280,28280,-36.014,148.341,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,400.1,0.0,D,New South Wales
2703,3842,5352,5352,-37.71,148.109,very low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,285.6,0.0,N,Victoria
2704,3402,23891,23891,-35.826,148.739,very low,1.2,1.1,2020-01-03,1245,T,52,6.0NRT,289.7,12.7,N,New South Wales
2705,3123,15291,15291,-37.627,148.616,very low,1.0,1.0,2020-01-01,1255,T,76,6.0NRT,288.4,18.9,N,Victoria
2706,4523,29878,29878,-32.229,123.293,high,1.0,1.0,2020-01-04,540,A,99,6.0NRT,313.3,66.1,D,Western Australia
2707,4526,5785,5785,-37.515,148.35,low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,299.5,0.0,N,Victoria
2708,3798,17,17,-32.607,150.631,moderate,1.4,1.2,2019-12-29,25,T,55,6.0NRT,308.9,28.6,D,New South Wales
2709,2519,7810,7810,-36.557,140.094,very low,1.6,1.2,2019-12-30,1310,T,77,6.0NRT,281.1,24.9,N,South Australia
2710,620,23951,23951,-35.664,148.223,low,1.2,1.1,2020-01-03,1245,T,91,6.0NRT,293.2,26.7,N,New South Wales
2711,2270,7068,7068,-36.261,149.676,moderate,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,308.0,225.5,N,New South Wales
2712,3506,6498,6498,-37.252,148.261,low,1.1,1.0,2019-12-30,1310,T,73,6.0NRT,296.9,6.4,N,Victoria
2713,4749,1900,1900,-31.502,151.31,low,1.3,1.1,2019-12-29,1225,T,100,6.0NRT,299.8,68.2,N,New South Wales
2714,2235,3111,3111,-36.175,149.624,moderate,2.5,1.5,2019-12-29,2330,T,55,6.0NRT,304.5,71.0,D,New South Wales
2715,1545,3465,3465,-31.206,132.906,high,1.1,1.1,2019-12-30,105,T,91,6.0NRT,311.8,47.9,D,South Australia
2716,1674,24352,24352,-29.361,152.225,low,1.1,1.0,2020-01-03,1245,T,84,6.0NRT,292.9,13.7,N,New South Wales
2717,896,14110,14110,-29.469,152.576,moderate,1.1,1.0,2020-01-01,335,A,86,6.0NRT,305.8,41.3,D,New South Wales
2718,4509,3255,3255,-17.293,144.08,moderate,1.7,1.3,2019-12-30,100,T,82,6.0NRT,302.3,30.5,D,Queensland
2719,2674,22223,22223,-35.859,150.095,low,2.7,1.6,2020-01-03,320,A,66,6.0NRT,297.1,61.3,D,New South Wales
2720,3564,14874,14874,-29.01,128.352,very high,1.0,1.0,2020-01-01,510,A,91,6.0NRT,328.4,34.9,D,Western Australia
2721,3134,13412,13412,-37.623,148.928,very low,1.4,1.2,2019-12-31,1530,A,58,6.0NRT,286.6,28.9,N,Victoria
2722,777,3477,3477,-33.978,142.202,high,2.1,1.4,2019-12-30,105,T,84,6.0NRT,313.4,58.6,D,New South Wales
2723,4586,29489,29489,-34.286,150.337,high,1.1,1.0,2020-01-04,405,A,69,6.0NRT,317.1,21.7,D,New South Wales
2724,1296,7406,7406,-36.101,147.652,low,1.1,1.0,2019-12-30,1310,T,93,6.0NRT,299.0,10.0,N,Victoria
2725,3771,3776,3776,-37.225,148.426,high,1.5,1.2,2019-12-30,345,A,100,6.0NRT,311.7,148.0,D,Victoria
